 ,chunk,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method
2090,0,514,244,1941,6,0.511,674,233,1,Full
2091,0,515,583,1969,6,0.511,674,233,1,Full
2092,0,516,740,81,6,0.506,674,233,1,Full
2093,0,517,624,77,7,0.506,674,233,1,Full
2094,0,518,451,572,9,0.506,674,233,1,Full
2095,0,519,1113,1186,9,0.506,674,233,1,Full
2096,0,520,1481,315,8,0.506,674,233,1,Full
2097,0,521,963,90,6,0.506,674,233,1,Full
2098,0,522,1294,387,8,0.506,674,233,1,Full
2099,0,523,588,1440,11,0.506,674,233,1,Full
2100,0,524,1897,426,7,0.506,674,233,1,Full
2101,0,525,24,1506,10,0.506,674,233,1,Full
2102,0,526,1911,428,8,0.506,674,233,1,Full
2103,0,527,177,519,8,0.506,674,233,1,Full
2104,0,528,1884,100,6,0.506,674,233,1,Full
2105,0,529,1587,630,8,0.506,674,233,1,Full
2106,0,530,1037,497,7,0.506,674,233,1,Full
2107,0,531,1510,706,7,0.506,674,233,1,Full
2108,0,532,124,154,6,0.506,674,233,1,Full
2109,0,533,1387,794,8,0.506,674,233,1,Full
2110,0,534,9,211,6,0.506,674,233,1,Full
2111,0,535,1545,740,7,0.506,674,233,1,Full
2112,0,536,1860,239,6,0.506,674,233,1,Full
2113,0,537,1401,819,7,0.506,674,233,1,Full
2114,0,538,1248,285,6,0.506,674,233,1,Full
2115,0,539,1888,468,6,0.506,674,233,1,Full
2116,0,540,1962,492,6,0.506,674,233,1,Full
2117,0,541,1195,863,7,0.506,674,233,1,Full
2118,0,542,1626,544,6,0.506,674,233,1,Full
2119,0,543,1888,1101,7,0.506,674,233,1,Full
2120,0,544,1430,1179,7,0.506,674,233,1,Full
2121,0,545,491,1357,7,0.506,674,233,1,Full
2122,0,546,825,1107,8,0.506,674,233,1,Full
2123,0,547,431,1485,7,0.506,674,233,1,Full
2124,0,548,1920,546,6,0.506,674,233,1,Full
2125,0,549,1993,1421,8,0.506,674,233,1,Full
2126,0,550,379,1469,8,0.506,674,233,1,Full
2127,0,551,1109,1759,8,0.506,674,233,1,Full
2128,0,552,1860,1511,7,0.506,674,233,1,Full
2129,0,553,1718,1644,7,0.506,674,233,1,Full
2130,0,554,1629,1680,7,0.506,674,233,1,Full
2131,0,555,1733,1761,8,0.506,674,233,1,Full
2132,0,556,916,568,6,0.506,674,233,1,Full
2133,0,557,1146,595,6,0.506,674,233,1,Full
2134,0,558,1860,660,6,0.506,674,233,1,Full
2135,0,559,140,731,6,0.506,674,233,1,Full
2136,0,560,1360,1738,10,0.506,674,233,1,Full
2137,0,561,978,1692,7,0.506,674,233,1,Full
2138,0,562,1736,1896,7,0.506,674,233,1,Full
2139,0,563,693,748,6,0.506,674,233,1,Full
2140,0,564,1390,777,6,0.506,674,233,1,Full
2141,0,565,390,1971,7,0.506,674,233,1,Full
2142,0,566,1989,1975,7,0.506,674,233,1,Full
2143,0,567,1127,811,6,0.506,674,233,1,Full
2144,0,568,1095,840,6,0.506,674,233,1,Full
2145,0,569,432,862,6,0.506,674,233,1,Full
2146,0,570,1216,1011,6,0.506,674,233,1,Full
2147,0,571,1711,1165,6,0.506,674,233,1,Full
2148,0,572,1066,1196,6,0.506,674,233,1,Full
2149,0,573,1607,1203,6,0.506,674,233,1,Full
2150,0,574,1492,1208,6,0.506,674,233,1,Full
2151,0,575,2004,1218,6,0.506,674,233,1,Full
2152,0,576,2014,1223,6,0.506,674,233,1,Full
2153,0,577,1966,1283,6,0.506,674,233,1,Full
2154,0,578,1972,1283,6,0.506,674,233,1,Full
2155,0,579,1797,1397,6,0.506,674,233,1,Full
2156,0,580,1324,1436,6,0.506,674,233,1,Full
2157,0,581,478,1487,6,0.506,674,233,1,Full
2158,0,582,405,1495,6,0.506,674,233,1,Full
2159,0,583,769,1602,6,0.506,674,233,1,Full
2160,0,584,1858,1628,6,0.506,674,233,1,Full
2161,0,585,325,1782,6,0.506,674,233,1,Full
2162,0,586,275,1786,6,0.506,674,233,1,Full
2163,0,587,1530,1795,6,0.506,674,233,1,Full
2164,0,588,610,1805,6,0.506,674,233,1,Full
2165,0,589,383,1822,6,0.506,674,233,1,Full
2166,0,590,936,1849,6,0.506,674,233,1,Full
2167,0,591,1940,1946,6,0.506,674,233,1,Full
2168,0,592,291,2008,6,0.506,674,233,1,Full
2169,0,593,1511,1159,9,0.502,674,233,1,Full
2170,0,594,1369,10,6,0.502,674,233,1,Full
2171,0,595,1569,425,7,0.502,674,233,1,Full
2172,0,596,1353,14,6,0.502,674,233,1,Full
2173,0,597,1494,250,8,0.502,674,233,1,Full
2174,0,598,1016,505,7,0.502,674,233,1,Full
2175,0,599,694,670,7,0.502,674,233,1,Full
2176,0,600,1423,308,6,0.502,674,233,1,Full
2177,0,601,741,1843,9,0.502,674,233,1,Full
2178,0,602,607,893,8,0.502,674,233,1,Full
2179,0,603,1505,900,8,0.502,674,233,1,Full
2180,0,604,1389,939,8,0.502,674,233,1,Full
2181,0,605,1955,1030,8,0.502,674,233,1,Full
2182,0,606,727,819,7,0.502,674,233,1,Full
2183,0,607,1949,1124,7,0.502,674,233,1,Full
2184,0,608,885,507,6,0.502,674,233,1,Full
2185,0,609,1949,550,6,0.502,674,233,1,Full
2186,0,610,1493,1111,8,0.502,674,233,1,Full
2187,0,611,446,1543,10,0.502,674,233,1,Full
2188,0,612,1107,1172,7,0.502,674,233,1,Full
2189,0,613,583,567,6,0.502,674,233,1,Full
2190,0,614,1443,1191,7,0.502,674,233,1,Full
2191,0,615,1165,1161,8,0.502,674,233,1,Full
2192,0,616,1200,1703,8,0.502,674,233,1,Full
2193,0,617,1856,1198,7,0.502,674,233,1,Full
2194,0,618,1144,722,6,0.502,674,233,1,Full
2195,0,619,1626,1329,7,0.502,674,233,1,Full
2196,0,620,954,1368,7,0.502,674,233,1,Full
2197,0,621,1397,786,6,0.502,674,233,1,Full
2198,0,622,1635,893,6,0.502,674,233,1,Full
2199,0,623,996,943,6,0.502,674,233,1,Full
2200,0,624,780,979,6,0.502,674,233,1,Full
2201,0,625,687,1471,7,0.502,674,233,1,Full
2202,0,626,784,990,6,0.502,674,233,1,Full
2203,0,627,1194,1028,6,0.502,674,233,1,Full
2204,0,628,1311,1037,6,0.502,674,233,1,Full
2205,0,629,1850,1059,6,0.502,674,233,1,Full
2206,0,630,1290,1068,6,0.502,674,233,1,Full
2207,0,631,1902,1483,7,0.502,674,233,1,Full
2208,0,632,1621,1088,6,0.502,674,233,1,Full
2209,0,633,1963,1522,7,0.502,674,233,1,Full
2210,0,634,1054,1548,7,0.502,674,233,1,Full
2211,0,635,1950,1553,7,0.502,674,233,1,Full
2212,0,636,1841,1093,6,0.502,674,233,1,Full
2213,0,637,1313,1163,6,0.502,674,233,1,Full
2214,0,638,329,1610,7,0.502,674,233,1,Full
2215,0,639,1802,1165,6,0.502,674,233,1,Full
2216,0,640,1054,1617,7,0.502,674,233,1,Full
2217,0,641,646,1188,6,0.502,674,233,1,Full
2218,0,642,958,1792,7,0.502,674,233,1,Full
2219,0,643,779,1205,6,0.502,674,233,1,Full
2220,0,644,1051,1887,7,0.502,674,233,1,Full
2221,0,645,1092,1221,6,0.502,674,233,1,Full
2222,0,646,1903,1237,11,0.502,674,233,1,Full
2223,0,647,697,1925,7,0.502,674,233,1,Full
2224,0,648,689,1224,6,0.502,674,233,1,Full
2225,0,649,1347,1263,6,0.502,674,233,1,Full
2226,0,650,1457,1273,6,0.502,674,233,1,Full
2227,0,651,551,1363,6,0.502,674,233,1,Full
2228,0,652,565,1592,11,0.502,674,233,1,Full
2229,0,653,1639,1374,6,0.502,674,233,1,Full
2230,0,654,600,1445,6,0.502,674,233,1,Full
2231,0,655,1618,1490,6,0.502,674,233,1,Full
2232,0,656,375,1575,6,0.502,674,233,1,Full
2233,0,657,1833,1581,6,0.502,674,233,1,Full
2234,0,658,1681,1612,6,0.502,674,233,1,Full
2235,0,659,1406,1648,6,0.502,674,233,1,Full
2236,0,660,1075,1654,6,0.502,674,233,1,Full
2237,0,661,779,1689,6,0.502,674,233,1,Full
2238,0,662,1353,1704,6,0.502,674,233,1,Full
2239,0,663,1163,1725,6,0.502,674,233,1,Full
2240,0,664,240,1736,6,0.502,674,233,1,Full
2241,0,665,1699,1745,6,0.502,674,233,1,Full
2242,0,666,1454,1781,6,0.502,674,233,1,Full
2243,0,667,1539,1838,6,0.502,674,233,1,Full
2244,0,668,367,1841,6,0.502,674,233,1,Full
2245,0,669,1619,1855,6,0.502,674,233,1,Full
2246,0,670,2025,1871,6,0.502,674,233,1,Full
2247,0,671,1872,1879,6,0.502,674,233,1,Full
2248,0,672,987,1899,6,0.502,674,233,1,Full
2249,0,673,1775,1957,6,0.502,674,233,1,Full
2250,0,674,904,1997,6,0.502,674,233,1,Full
2251,Charleston_Hydroflattened_OCMDEM_03_30_1004,0,0,0,0,0.000,0,0,0,0
2252,0,1,1084,110,6,0.708,1012,233,1,Full
2253,0,2,491,813,6,0.691,1012,233,1,Full
2254,0,3,639,141,6,0.665,1012,233,1,Full
2255,0,4,1628,985,6,0.665,1012,233,1,Full
2256,0,5,612,253,7,0.665,1012,233,1,Full
2257,0,6,1412,818,6,0.661,1012,233,1,Full
2258,0,7,1023,1834,6,0.652,1012,233,1,Full
2259,0,8,1409,364,6,0.648,1012,233,1,Full
2260,0,9,260,731,6,0.648,1012,233,1,Full
2261,0,10,1183,1735,6,0.639,1012,233,1,Full
2262,0,11,1878,1931,9,0.635,1012,233,1,Full
2263,0,12,959,519,6,0.635,1012,233,1,Full
2264,0,13,711,461,7,0.631,1012,233,1,Full
2265,0,14,1098,715,6,0.631,1012,233,1,Full
2266,0,15,539,838,6,0.627,1012,233,1,Full
2267,0,16,982,1199,6,0.627,1012,233,1,Full
2268,0,17,46,1729,8,0.627,1012,233,1,Full
2269,0,18,185,1431,6,0.627,1012,233,1,Full
2270,0,19,245,1516,8,0.622,1012,233,1,Full
2271,0,20,832,1523,8,0.622,1012,233,1,Full
2272,0,21,71,257,6,0.618,1012,233,1,Full
2273,0,22,172,1310,6,0.618,1012,233,1,Full
2274,0,23,1938,1203,7,0.614,1012,233,1,Full
2275,0,24,1824,289,6,0.614,1012,233,1,Full
2276,0,25,93,490,6,0.614,1012,233,1,Full
2277,0,26,677,933,6,0.614,1012,233,1,Full
2278,0,27,735,1165,6,0.614,1012,233,1,Full
2279,0,28,299,170,6,0.609,1012,233,1,Full
2280,0,29,1360,290,7,0.609,1012,233,1,Full
2281,0,30,567,1009,7,0.609,1012,233,1,Full
2282,0,31,138,1917,7,0.609,1012,233,1,Full
2283,0,32,736,756,6,0.605,1012,233,1,Full
2284,0,33,865,208,7,0.605,1012,233,1,Full
2285,0,34,571,462,7,0.605,1012,233,1,Full
2286,0,35,148,976,6,0.605,1012,233,1,Full
2287,0,36,1446,874,8,0.605,1012,233,1,Full
2288,0,37,1119,1928,7,0.601,1012,233,1,Full
2289,0,38,1282,266,6,0.601,1012,233,1,Full
2290,0,39,702,1504,7,0.597,1012,233,1,Full
2291,0,40,1757,259,6,0.597,1012,233,1,Full
2292,0,41,1768,440,6,0.597,1012,233,1,Full
2293,0,42,349,752,8,0.597,1012,233,1,Full
2294,0,43,1027,1803,7,0.597,1012,233,1,Full
2295,0,44,420,1851,7,0.597,1012,233,1,Full
2296,0,45,1188,1392,6,0.597,1012,233,1,Full
2297,0,46,309,1765,6,0.597,1012,233,1,Full
2298,0,47,985,9,8,0.592,1012,233,1,Full
2299,0,48,1497,161,7,0.592,1012,233,1,Full
2300,0,49,1525,235,6,0.592,1012,233,1,Full
2301,0,50,1589,344,6,0.592,1012,233,1,Full
2302,0,51,1791,618,6,0.592,1012,233,1,Full
2303,0,52,236,801,6,0.592,1012,233,1,Full
2304,0,53,1332,1334,6,0.592,1012,233,1,Full
2305,0,54,476,1572,8,0.588,1012,233,1,Full
2306,0,55,1175,429,7,0.588,1012,233,1,Full
2307,0,56,320,1587,7,0.588,1012,233,1,Full
2308,0,57,1129,64,6,0.588,1012,233,1,Full
2309,0,58,341,363,6,0.588,1012,233,1,Full
2310,0,59,11,432,6,0.588,1012,233,1,Full
2311,0,60,665,978,6,0.588,1012,233,1,Full
2312,0,61,739,1025,6,0.588,1012,233,1,Full
2313,0,62,989,1269,6,0.588,1012,233,1,Full
2314,0,63,1874,1403,6,0.588,1012,233,1,Full
2315,0,64,701,1469,6,0.588,1012,233,1,Full
2316,0,65,534,1747,6,0.588,1012,233,1,Full
2317,0,66,169,1767,6,0.588,1012,233,1,Full
2318,0,67,1386,1791,6,0.588,1012,233,1,Full
2319,0,68,952,1078,8,0.584,1012,233,1,Full
2320,0,69,1234,1002,6,0.584,1012,233,1,Full
2321,0,70,1211,1021,6,0.584,1012,233,1,Full
2322,0,71,1250,86,7,0.584,1012,233,1,Full
2323,0,72,1920,1098,6,0.584,1012,233,1,Full
2324,0,73,596,1136,6,0.584,1012,233,1,Full
2325,0,74,1131,285,7,0.584,1012,233,1,Full
2326,0,75,816,361,7,0.584,1012,233,1,Full
2327,0,76,894,1163,6,0.584,1012,233,1,Full
2328,0,77,893,656,7,0.584,1012,233,1,Full
2329,0,78,1346,974,7,0.584,1012,233,1,Full
2330,0,79,1112,1460,7,0.584,1012,233,1,Full
2331,0,80,1433,755,8,0.579,1012,233,1,Full
2332,0,81,1692,1046,7,0.579,1012,233,1,Full
2333,0,82,1405,115,6,0.579,1012,233,1,Full
2334,0,83,1838,1771,8,0.579,1012,233,1,Full
2335,0,84,1288,135,6,0.579,1012,233,1,Full
2336,0,85,512,278,6,0.579,1012,233,1,Full
2337,0,86,1205,1876,7,0.579,1012,233,1,Full
2338,0,87,704,446,6,0.579,1012,233,1,Full
2339,0,88,1578,638,6,0.579,1012,233,1,Full
2340,0,89,667,939,6,0.579,1012,233,1,Full
2341,0,90,423,1050,6,0.579,1012,233,1,Full
2342,0,91,460,1284,6,0.579,1012,233,1,Full
2343,0,92,8,1688,6,0.579,1012,233,1,Full
2344,0,93,455,1718,6,0.579,1012,233,1,Full
2345,0,94,1645,279,8,0.575,1012,233,1,Full
2346,0,95,101,818,7,0.575,1012,233,1,Full
2347,0,96,1880,267,6,0.575,1012,233,1,Full
2348,0,97,1409,569,6,0.575,1012,233,1,Full
2349,0,98,477,663,6,0.575,1012,233,1,Full
2350,0,99,187,805,6,0.575,1012,233,1,Full
2351,0,100,1939,885,6,0.575,1012,233,1,Full
2352,0,101,483,950,6,0.575,1012,233,1,Full
2353,0,102,1168,1506,6,0.575,1012,233,1,Full
2354,0,103,516,1650,6,0.575,1012,233,1,Full
2355,0,104,2027,289,7,0.571,1012,233,1,Full
2356,0,105,828,270,6,0.571,1012,233,1,Full
2357,0,106,264,838,8,0.571,1012,233,1,Full
2358,0,107,1297,753,7,0.571,1012,233,1,Full
2359,0,108,1280,782,6,0.571,1012,233,1,Full
2360,0,109,336,1111,7,0.571,1012,233,1,Full
2361,0,110,555,1130,6,0.571,1012,233,1,Full
2362,0,111,306,1359,7,0.571,1012,233,1,Full
2363,0,112,149,1197,6,0.571,1012,233,1,Full
2364,0,113,181,1893,6,0.571,1012,233,1,Full
2365,0,114,726,1697,7,0.571,1012,233,1,Full
2366,0,115,295,501,7,0.567,1012,233,1,Full
2367,0,116,885,830,7,0.567,1012,233,1,Full
2368,0,117,1764,1075,7,0.567,1012,233,1,Full
2369,0,118,1269,694,8,0.567,1012,233,1,Full
2370,0,119,1494,1087,7,0.567,1012,233,1,Full
2371,0,120,707,1341,7,0.567,1012,233,1,Full
2372,0,121,93,1442,7,0.567,1012,233,1,Full
2373,0,122,1545,1561,7,0.567,1012,233,1,Full
2374,0,123,851,1730,8,0.567,1012,233,1,Full
2375,0,124,1098,126,6,0.567,1012,233,1,Full
2376,0,125,432,1828,7,0.567,1012,233,1,Full
2377,0,126,871,352,6,0.567,1012,233,1,Full
2378,0,127,1420,414,6,0.567,1012,233,1,Full
2379,0,128,339,509,6,0.567,1012,233,1,Full
2380,0,129,291,714,6,0.567,1012,233,1,Full
2381,0,130,1070,838,6,0.567,1012,233,1,Full
2382,0,131,1916,1020,6,0.567,1012,233,1,Full
2383,0,132,1669,1074,6,0.567,1012,233,1,Full
2384,0,133,1640,1328,6,0.567,1012,233,1,Full
2385,0,134,1215,1355,6,0.567,1012,233,1,Full
2386,0,135,931,1491,6,0.567,1012,233,1,Full
2387,0,136,1042,1972,6,0.567,1012,233,1,Full
2388,0,137,1457,462,7,0.562,1012,233,1,Full
2389,0,138,559,185,6,0.562,1012,233,1,Full
2390,0,139,1087,342,6,0.562,1012,233,1,Full
2391,0,140,130,397,6,0.562,1012,233,1,Full
2392,0,141,1544,898,7,0.562,1012,233,1,Full
2393,0,142,1079,1719,7,0.562,1012,233,1,Full
2394,0,143,1061,453,6,0.562,1012,233,1,Full
2395,0,144,831,778,6,0.562,1012,233,1,Full
2396,0,145,1909,902,6,0.562,1012,233,1,Full
2397,0,146,414,1009,6,0.562,1012,233,1,Full
2398,0,147,723,1146,6,0.562,1012,233,1,Full
2399,0,148,801,1148,6,0.562,1012,233,1,Full
2400,0,149,440,1255,6,0.562,1012,233,1,Full
2401,0,150,290,1302,6,0.562,1012,233,1,Full
2402,0,151,1763,1419,6,0.562,1012,233,1,Full
2403,0,152,564,1441,6,0.562,1012,233,1,Full
2404,0,153,995,1476,6,0.562,1012,233,1,Full
2405,0,154,144,1576,6,0.562,1012,233,1,Full
2406,0,155,444,1724,6,0.562,1012,233,1,Full
2407,0,156,1603,66,8,0.558,1012,233,1,Full
2408,0,157,1336,626,7,0.558,1012,233,1,Full
2409,0,158,1973,784,7,0.558,1012,233,1,Full
2410,0,159,1186,423,9,0.558,1012,233,1,Full
2411,0,160,974,333,6,0.558,1012,233,1,Full
2412,0,161,1348,364,6,0.558,1012,233,1,Full
2413,0,162,882,863,7,0.558,1012,233,1,Full
2414,0,163,963,918,7,0.558,1012,233,1,Full
2415,0,164,231,1656,7,0.558,1012,233,1,Full
2416,0,165,1806,571,6,0.558,1012,233,1,Full
2417,0,166,1370,664,6,0.558,1012,233,1,Full
2418,0,167,1807,688,6,0.558,1012,233,1,Full
2419,0,168,1042,713,6,0.558,1012,233,1,Full
2420,0,169,622,859,6,0.558,1012,233,1,Full
2421,0,170,1210,1008,6,0.558,1012,233,1,Full
2422,0,171,642,1044,6,0.558,1012,233,1,Full
2423,0,172,1220,1114,6,0.558,1012,233,1,Full
2424,0,173,425,1182,6,0.558,1012,233,1,Full
2425,0,174,461,1317,6,0.558,1012,233,1,Full
2426,0,175,334,1578,6,0.558,1012,233,1,Full
2427,0,176,420,1623,6,0.558,1012,233,1,Full
2428,0,177,1290,1658,6,0.558,1012,233,1,Full
2429,0,178,619,1731,6,0.558,1012,233,1,Full
2430,0,179,144,1741,6,0.558,1012,233,1,Full
2431,0,180,1372,1983,6,0.558,1012,233,1,Full
2432,0,181,1989,432,7,0.554,1012,233,1,Full
2433,0,182,1190,524,7,0.554,1012,233,1,Full
2434,0,183,128,81,8,0.554,1012,233,1,Full
2435,0,184,1308,94,8,0.554,1012,233,1,Full
2436,0,185,968,129,6,0.554,1012,233,1,Full
2437,0,186,1040,147,6,0.554,1012,233,1,Full
2438,0,187,344,1595,8,0.554,1012,233,1,Full
2439,0,188,821,631,6,0.554,1012,233,1,Full
2440,0,189,318,797,6,0.554,1012,233,1,Full
2441,0,190,1376,691,7,0.554,1012,233,1,Full
2442,0,191,962,1628,7,0.554,1012,233,1,Full
2443,0,192,133,1748,7,0.554,1012,233,1,Full
2444,0,193,1362,837,6,0.554,1012,233,1,Full
2445,0,194,399,843,6,0.554,1012,233,1,Full
2446,0,195,1057,862,6,0.554,1012,233,1,Full
2447,0,196,908,863,6,0.554,1012,233,1,Full
2448,0,197,1524,906,6,0.554,1012,233,1,Full
2449,0,198,811,923,6,0.554,1012,233,1,Full
2450,0,199,1350,941,6,0.554,1012,233,1,Full
2451,0,200,1927,945,6,0.554,1012,233,1,Full
2452,0,201,396,1009,6,0.554,1012,233,1,Full
2453,0,202,399,1097,6,0.554,1012,233,1,Full
2454,0,203,315,1152,6,0.554,1012,233,1,Full
2455,0,204,882,1395,6,0.554,1012,233,1,Full
2456,0,205,885,1439,6,0.554,1012,233,1,Full
2457,0,206,1197,1448,6,0.554,1012,233,1,Full
2458,0,207,333,1464,6,0.554,1012,233,1,Full
2459,0,208,1172,1469,6,0.554,1012,233,1,Full
2460,0,209,583,1478,6,0.554,1012,233,1,Full
2461,0,210,267,1493,6,0.554,1012,233,1,Full
2462,0,211,1306,1712,6,0.554,1012,233,1,Full
2463,0,212,560,1769,6,0.554,1012,233,1,Full
2464,0,213,1058,25,6,0.549,1012,233,1,Full
2465,0,214,398,1450,8,0.549,1012,233,1,Full
2466,0,215,268,255,7,0.549,1012,233,1,Full
2467,0,216,562,356,7,0.549,1012,233,1,Full
2468,0,217,1817,380,7,0.549,1012,233,1,Full
2469,0,218,1953,173,6,0.549,1012,233,1,Full
2470,0,219,472,1595,8,0.549,1012,233,1,Full
2471,0,220,817,299,6,0.549,1012,233,1,Full
2472,0,221,950,414,6,0.549,1012,233,1,Full
2473,0,222,1875,504,7,0.549,1012,233,1,Full
2474,0,223,918,521,7,0.549,1012,233,1,Full
2475,0,224,217,1637,8,0.549,1012,233,1,Full
2476,0,225,700,526,7,0.549,1012,233,1,Full
2477,0,226,598,530,7,0.549,1012,233,1,Full
2478,0,227,1400,614,7,0.549,1012,233,1,Full
2479,0,228,1635,434,6,0.549,1012,233,1,Full
2480,0,229,263,569,6,0.549,1012,233,1,Full
2481,0,230,1815,645,6,0.549,1012,233,1,Full
2482,0,231,2006,645,6,0.549,1012,233,1,Full
2483,0,232,1046,733,7,0.549,1012,233,1,Full
2484,0,233,728,932,7,0.549,1012,233,1,Full
2485,0,234,1008,668,6,0.549,1012,233,1,Full
2486,0,235,536,953,6,0.549,1012,233,1,Full
2487,0,236,518,1078,6,0.549,1012,233,1,Full
2488,0,237,1333,1067,7,0.549,1012,233,1,Full
2489,0,238,1682,1162,7,0.549,1012,233,1,Full
2490,0,239,676,1084,6,0.549,1012,233,1,Full
2491,0,240,1274,1221,6,0.549,1012,233,1,Full
2492,0,241,953,1221,7,0.549,1012,233,1,Full
2493,0,242,784,1224,6,0.549,1012,233,1,Full
2494,0,243,390,1298,7,0.549,1012,233,1,Full
2495,0,244,566,1530,6,0.549,1012,233,1,Full
2496,0,245,423,1565,6,0.549,1012,233,1,Full
2497,0,246,343,1640,6,0.549,1012,233,1,Full
2498,0,247,276,1634,7,0.549,1012,233,1,Full
2499,0,248,990,1719,6,0.549,1012,233,1,Full
2500,0,249,1599,1989,6,0.549,1012,233,1,Full
2501,0,250,737,1516,8,0.545,1012,233,1,Full
2502,0,251,1772,257,6,0.545,1012,233,1,Full
2503,0,252,662,235,7,0.545,1012,233,1,Full
2504,0,253,117,272,7,0.545,1012,233,1,Full
2505,0,254,499,324,7,0.545,1012,233,1,Full
2506,0,255,1930,265,6,0.545,1012,233,1,Full
2507,0,256,821,541,6,0.545,1012,233,1,Full
2508,0,257,882,375,7,0.545,1012,233,1,Full
2509,0,258,189,542,6,0.545,1012,233,1,Full
2510,0,259,538,600,6,0.545,1012,233,1,Full
2511,0,260,401,627,6,0.545,1012,233,1,Full
2512,0,261,195,678,6,0.545,1012,233,1,Full
2513,0,262,40,855,6,0.545,1012,233,1,Full
2514,0,263,843,394,7,0.545,1012,233,1,Full
2515,0,264,704,992,6,0.545,1012,233,1,Full
2516,0,265,234,729,7,0.545,1012,233,1,Full
2517,0,266,335,1430,6,0.545,1012,233,1,Full
2518,0,267,1382,940,7,0.545,1012,233,1,Full
2519,0,268,541,1436,6,0.545,1012,233,1,Full
2520,0,269,809,1549,6,0.545,1012,233,1,Full
2521,0,270,233,1279,7,0.545,1012,233,1,Full
2522,0,271,1654,1567,6,0.545,1012,233,1,Full
2523,0,272,1157,1327,7,0.545,1012,233,1,Full
2524,0,273,903,1637,6,0.545,1012,233,1,Full
2525,0,274,1094,1683,6,0.545,1012,233,1,Full
2526,0,275,256,1707,7,0.545,1012,233,1,Full
2527,0,276,270,1698,6,0.545,1012,233,1,Full
2528,0,277,1118,1940,6,0.545,1012,233,1,Full
2529,0,278,1329,2016,6,0.545,1012,233,1,Full
2530,0,279,733,57,7,0.541,1012,233,1,Full
2531,0,280,366,80,6,0.541,1012,233,1,Full
2532,0,281,1343,134,6,0.541,1012,233,1,Full
2533,0,282,1029,229,7,0.541,1012,233,1,Full
2534,0,283,1740,282,6,0.541,1012,233,1,Full
2535,0,284,289,243,7,0.541,1012,233,1,Full
2536,0,285,474,283,6,0.541,1012,233,1,Full
2537,0,286,954,340,8,0.541,1012,233,1,Full
2538,0,287,195,360,7,0.541,1012,233,1,Full
2539,0,288,1030,372,7,0.541,1012,233,1,Full
2540,0,289,1463,510,8,0.541,1012,233,1,Full
2541,0,290,189,724,7,0.541,1012,233,1,Full
2542,0,291,245,1114,7,0.541,1012,233,1,Full
2543,0,292,1303,1659,7,0.541,1012,233,1,Full
2544,0,293,224,1452,8,0.541,1012,233,1,Full
2545,0,294,314,1711,7,0.541,1012,233,1,Full
2546,0,295,1017,349,6,0.541,1012,233,1,Full
2547,0,296,57,1517,8,0.541,1012,233,1,Full
2548,0,297,1122,416,6,0.541,1012,233,1,Full
2549,0,298,1641,451,6,0.541,1012,233,1,Full
2550,0,299,1042,505,6,0.541,1012,233,1,Full
2551,0,300,1305,538,6,0.541,1012,233,1,Full
2552,0,301,417,639,6,0.541,1012,233,1,Full
2553,0,302,1624,709,6,0.541,1012,233,1,Full
2554,0,303,1495,780,6,0.541,1012,233,1,Full
2555,0,304,838,794,6,0.541,1012,233,1,Full
2556,0,305,1096,834,6,0.541,1012,233,1,Full
2557,0,306,954,889,6,0.541,1012,233,1,Full
2558,0,307,978,951,6,0.541,1012,233,1,Full
2559,0,308,1091,960,6,0.541,1012,233,1,Full
2560,0,309,775,1001,6,0.541,1012,233,1,Full
2561,0,310,651,1094,6,0.541,1012,233,1,Full
2562,0,311,1138,1136,6,0.541,1012,233,1,Full
2563,0,312,811,1204,6,0.541,1012,233,1,Full
2564,0,313,970,1540,6,0.541,1012,233,1,Full
2565,0,314,63,1674,6,0.541,1012,233,1,Full
2566,0,315,332,1675,6,0.541,1012,233,1,Full
2567,0,316,1050,1687,6,0.541,1012,233,1,Full
2568,0,317,737,1779,6,0.541,1012,233,1,Full
2569,0,318,110,1844,6,0.541,1012,233,1,Full
2570,0,319,60,13,6,0.536,1012,233,1,Full
2571,0,320,1568,661,8,0.536,1012,233,1,Full
2572,0,321,1049,7,7,0.536,1012,233,1,Full
2573,0,322,1411,1170,9,0.536,1012,233,1,Full
2574,0,323,1844,146,7,0.536,1012,233,1,Full
2575,0,324,1348,574,10,0.536,1012,233,1,Full
2576,0,325,1016,55,6,0.536,1012,233,1,Full
2577,0,326,1185,262,7,0.536,1012,233,1,Full
2578,0,327,1352,279,7,0.536,1012,233,1,Full
2579,0,328,724,105,6,0.536,1012,233,1,Full
2580,0,329,789,1573,8,0.536,1012,233,1,Full
2581,0,330,684,340,7,0.536,1012,233,1,Full
2582,0,331,1010,267,14,0.536,1012,233,1,Full
2583,0,332,1190,1059,7,0.536,1012,233,1,Full
2584,0,333,788,1606,7,0.536,1012,233,1,Full
2585,0,334,166,1698,7,0.536,1012,233,1,Full
2586,0,335,60,288,6,0.536,1012,233,1,Full
2587,0,336,913,348,6,0.536,1012,233,1,Full
2588,0,337,649,406,6,0.536,1012,233,1,Full
2589,0,338,801,412,6,0.536,1012,233,1,Full
2590,0,339,1832,492,6,0.536,1012,233,1,Full
2591,0,340,1649,549,6,0.536,1012,233,1,Full
